0,1,2,3,4,5,6,7,8,9,10,11,12,13
365,23,single,secondary,no,780,no,no,cellular,267,1,-1,0,unknown,0
366,38,single,secondary,no,0,yes,no,cellular,196,2,-1,0,unknown,0
367,32,single,tertiary,no,8436,yes,no,cellular,245,1,149,2,failure,0
368,60,single,primary,no,11262,no,no,cellular,323,1,-1,0,unknown,1
369,30,married,secondary,no,946,yes,no,cellular,1065,1,183,1,other,0
370,58,married,tertiary,no,497,no,no,unknown,138,5,-1,0,unknown,0
371,60,married,primary,no,55,no,no,cellular,207,1,-1,0,unknown,0
372,38,married,secondary,no,-140,no,no,unknown,456,3,-1,0,unknown,0
373,51,married,secondary,no,-379,yes,no,cellular,261,1,-1,0,unknown,0
374,42,married,secondary,no,-396,yes,no,cellular,80,1,308,4,failure,0
375,30,single,secondary,no,0,yes,no,cellular,131,6,363,9,failure,0
376,40,married,primary,no,733,yes,no,unknown,94,7,-1,0,unknown,0
377,37,married,tertiary,no,393,yes,no,cellular,567,3,275,4,failure,1
378,53,divorced,primary,no,7290,yes,no,unknown,153,1,-1,0,unknown,0
379,27,single,secondary,no,468,yes,no,cellular,109,1,-1,0,unknown,0
380,39,married,secondary,no,0,yes,no,cellular,53,1,325,1,failure,0
381,39,married,primary,no,3705,yes,no,unknown,77,1,-1,0,unknown,0
382,59,married,tertiary,no,9676,no,no,telephone,234,2,-1,0,unknown,1
383,37,married,secondary,no,1328,yes,no,telephone,121,2,341,4,failure,0
384,41,married,primary,no,8,yes,no,cellular,155,2,-1,0,unknown,0
385,45,married,primary,no,61,no,no,cellular,108,1,-1,0,unknown,0
386,48,married,tertiary,no,6613,no,no,unknown,159,3,-1,0,unknown,0
387,48,married,secondary,no,302,yes,no,unknown,208,3,-1,0,unknown,0
388,32,married,secondary,no,1005,no,no,cellular,215,1,-1,0,unknown,0
389,35,married,secondary,no,109,yes,no,unknown,597,3,-1,0,unknown,0
390,33,single,tertiary,no,1240,yes,no,cellular,505,2,260,1,other,0
391,28,single,primary,no,0,yes,yes,unknown,380,4,-1,0,unknown,0
392,64,married,unknown,no,2923,no,no,cellular,120,1,-1,0,unknown,0
393,35,married,secondary,no,0,no,no,cellular,106,4,-1,0,unknown,0
394,33,married,secondary,no,43,yes,no,cellular,332,2,358,2,failure,0
395,41,married,secondary,no,288,yes,no,unknown,221,4,-1,0,unknown,0
396,34,married,secondary,no,613,yes,no,cellular,80,1,-1,0,unknown,0
397,37,single,tertiary,no,6101,no,no,cellular,60,5,87,1,success,0
398,38,married,primary,no,168,yes,yes,telephone,212,3,-1,0,unknown,0
399,39,married,primary,no,7685,yes,no,cellular,493,3,-1,0,unknown,0
400,35,divorced,tertiary,no,4515,yes,no,cellular,98,2,-1,0,unknown,0
401,28,single,secondary,no,517,no,yes,cellular,681,1,-1,0,unknown,1
402,27,single,secondary,no,148,no,no,cellular,203,1,-1,0,unknown,0
403,48,married,primary,yes,-285,no,yes,cellular,157,1,-1,0,unknown,0
404,50,married,secondary,no,887,no,no,unknown,287,1,-1,0,unknown,0
405,45,married,secondary,no,3098,yes,no,cellular,159,2,-1,0,unknown,0
406,41,married,tertiary,no,744,yes,no,unknown,125,1,-1,0,unknown,0
407,39,married,secondary,no,130,no,no,cellular,202,2,-1,0,unknown,0
408,44,married,secondary,no,438,yes,no,telephone,37,3,303,1,failure,0
409,54,married,secondary,no,0,no,no,cellular,161,1,98,2,failure,1
410,49,married,tertiary,no,322,no,no,cellular,72,4,-1,0,unknown,0
411,34,single,secondary,no,186,no,no,cellular,342,1,-1,0,unknown,0
412,75,divorced,tertiary,no,3810,yes,no,cellular,262,1,183,1,failure,1
413,42,married,tertiary,no,0,no,no,cellular,325,2,-1,0,unknown,0
414,53,married,secondary,no,4380,no,no,telephone,223,7,-1,0,unknown,0
415,49,divorced,tertiary,no,755,no,no,cellular,1212,4,-1,0,unknown,1
416,31,single,secondary,no,2070,no,no,cellular,319,2,-1,0,unknown,0
417,45,single,primary,no,999,no,no,cellular,182,2,-1,0,unknown,0
418,39,married,secondary,no,167,yes,yes,cellular,330,1,-1,0,unknown,0
419,46,married,secondary,no,1322,yes,yes,cellular,514,1,-1,0,unknown,0
420,42,divorced,secondary,no,1076,yes,no,unknown,213,1,-1,0,unknown,0
421,37,married,tertiary,no,502,yes,no,cellular,551,1,351,1,failure,0
422,26,single,tertiary,no,1216,yes,no,cellular,472,2,-1,0,unknown,0
423,37,single,tertiary,no,876,yes,no,cellular,140,4,327,2,failure,0
424,36,single,secondary,no,342,yes,no,unknown,142,1,-1,0,unknown,0
425,29,single,primary,no,950,yes,no,unknown,135,3,-1,0,unknown,0
426,36,married,primary,no,973,yes,yes,unknown,293,1,-1,0,unknown,0
427,26,married,tertiary,no,3825,yes,no,unknown,107,1,-1,0,unknown,0
428,32,married,secondary,no,2366,yes,no,unknown,127,2,-1,0,unknown,0
429,40,married,tertiary,no,542,yes,no,cellular,1816,1,-1,0,unknown,0
430,53,married,primary,no,995,no,no,cellular,200,3,-1,0,unknown,0
431,29,married,tertiary,no,20,yes,no,cellular,418,1,-1,0,unknown,0
432,34,single,tertiary,no,228,yes,no,cellular,387,4,-1,0,unknown,0
433,43,married,secondary,no,130,no,no,cellular,156,1,337,3,failure,0
434,56,married,tertiary,no,217,no,yes,cellular,121,2,-1,0,unknown,0
435,55,divorced,tertiary,no,0,no,no,unknown,108,2,-1,0,unknown,0
436,31,married,tertiary,no,259,yes,no,cellular,47,1,-1,0,unknown,0
437,27,single,secondary,no,619,yes,no,cellular,16,5,322,4,other,0
438,36,married,secondary,no,644,yes,no,cellular,54,2,-1,0,unknown,0
439,44,married,tertiary,no,22,yes,no,cellular,265,2,-1,0,unknown,0
440,37,divorced,tertiary,no,4303,yes,no,unknown,168,1,-1,0,unknown,0
441,30,single,secondary,no,239,yes,no,cellular,115,3,-1,0,unknown,0
442,42,single,secondary,no,275,no,no,cellular,31,8,-1,0,unknown,0
443,30,married,tertiary,no,1221,yes,no,telephone,279,4,-1,0,unknown,1
444,62,married,secondary,no,816,no,no,cellular,28,2,-1,0,unknown,0
445,24,married,secondary,no,1222,yes,no,cellular,369,1,-1,0,unknown,0
446,31,married,secondary,no,2363,yes,no,unknown,247,1,-1,0,unknown,0
447,66,married,tertiary,no,2262,no,no,cellular,155,1,-1,0,unknown,0
448,47,married,secondary,no,2,no,no,cellular,89,1,-1,0,unknown,0
449,39,married,tertiary,no,2,yes,no,cellular,180,1,-1,0,unknown,0
450,35,married,secondary,no,4508,yes,no,cellular,854,1,-1,0,unknown,1
451,35,divorced,secondary,no,-402,yes,no,cellular,46,1,-1,0,unknown,0
452,27,married,secondary,no,1577,yes,yes,unknown,266,2,-1,0,unknown,0
453,32,married,secondary,no,34,yes,no,cellular,321,2,-1,0,unknown,0
454,44,married,tertiary,no,795,no,no,cellular,99,24,-1,0,unknown,0
455,42,married,secondary,no,117,yes,no,unknown,147,1,-1,0,unknown,0
456,34,single,tertiary,no,5462,no,no,cellular,430,1,-1,0,unknown,1
457,25,single,secondary,no,402,no,yes,cellular,264,1,-1,0,unknown,0
458,40,single,secondary,no,641,no,no,cellular,156,6,-1,0,unknown,0
459,43,divorced,tertiary,no,36,no,no,cellular,118,1,102,2,failure,0
460,55,married,tertiary,no,383,no,no,unknown,343,3,-1,0,unknown,0
461,50,married,secondary,no,283,yes,no,cellular,226,3,-1,0,unknown,0
462,45,divorced,tertiary,no,0,no,no,unknown,5,1,-1,0,unknown,0
463,35,divorced,secondary,no,3102,yes,no,cellular,138,1,-1,0,unknown,0
464,32,married,secondary,no,889,yes,no,cellular,185,1,99,5,success,1
465,59,married,secondary,no,0,no,no,telephone,722,1,99,4,failure,0
466,34,married,secondary,no,-370,yes,no,unknown,748,1,-1,0,unknown,0
467,39,married,tertiary,no,-606,yes,no,unknown,142,1,-1,0,unknown,0
468,40,single,secondary,no,10378,yes,no,cellular,523,3,-1,0,unknown,0
469,36,single,primary,no,1313,yes,no,unknown,8,10,-1,0,unknown,0
470,40,married,tertiary,no,8969,yes,no,cellular,153,1,-1,0,unknown,0
471,55,married,secondary,no,-196,yes,no,unknown,210,2,-1,0,unknown,0
472,38,married,secondary,yes,15,yes,no,cellular,121,1,-1,0,unknown,0
473,61,married,secondary,no,4608,no,no,cellular,212,1,-1,0,unknown,1
474,41,married,tertiary,no,666,yes,no,unknown,253,3,-1,0,unknown,0
475,57,married,primary,no,452,yes,no,unknown,139,4,-1,0,unknown,0
476,48,married,secondary,no,149,yes,no,unknown,71,1,-1,0,unknown,0
477,77,married,tertiary,no,7802,no,no,telephone,421,1,92,2,success,1
478,35,married,secondary,no,1453,yes,no,unknown,199,1,-1,0,unknown,0
479,54,married,secondary,no,1480,yes,no,unknown,108,1,-1,0,unknown,0
480,37,single,unknown,no,715,yes,no,unknown,247,2,-1,0,unknown,0
481,56,single,secondary,no,237,yes,no,telephone,236,4,-1,0,unknown,0
482,40,married,secondary,no,694,yes,no,cellular,97,4,196,5,failure,0
483,40,married,tertiary,no,0,no,no,cellular,109,8,-1,0,unknown,0
484,54,married,tertiary,no,55,yes,no,cellular,112,2,-1,0,unknown,0
485,55,married,primary,no,136,yes,no,unknown,15,10,-1,0,unknown,0
486,55,divorced,secondary,yes,-404,yes,no,cellular,502,3,-1,0,unknown,0
487,52,married,primary,no,779,yes,no,unknown,30,3,-1,0,unknown,0
488,55,single,primary,no,1187,yes,no,unknown,193,2,-1,0,unknown,0
489,33,married,tertiary,no,641,yes,no,cellular,347,2,-1,0,unknown,0
490,52,married,unknown,no,826,yes,no,unknown,468,2,-1,0,unknown,0
491,33,divorced,secondary,no,991,yes,no,unknown,148,1,-1,0,unknown,0
492,53,married,secondary,no,1796,no,no,telephone,295,1,91,2,success,1
493,46,married,secondary,no,22,no,no,cellular,388,6,-1,0,unknown,1
494,44,single,secondary,no,244,yes,no,cellular,1735,4,-1,0,unknown,1
495,48,divorced,tertiary,no,1328,yes,no,unknown,339,1,-1,0,unknown,0
496,50,married,secondary,no,7317,yes,no,cellular,172,1,370,1,failure,0
497,34,single,secondary,no,4943,yes,yes,cellular,117,2,-1,0,unknown,0
498,38,single,secondary,no,258,no,yes,unknown,587,2,-1,0,unknown,0
499,42,single,tertiary,no,515,yes,no,cellular,501,2,-1,0,unknown,0
500,32,single,tertiary,no,12607,no,no,cellular,203,5,84,1,failure,0
501,58,married,secondary,no,2,yes,yes,telephone,282,9,-1,0,unknown,0
502,31,married,tertiary,no,13,no,no,cellular,110,5,-1,0,unknown,0
503,19,single,primary,no,103,no,no,cellular,104,2,-1,0,unknown,1
504,41,married,tertiary,no,3872,no,no,cellular,231,1,-1,0,unknown,0
505,31,married,secondary,no,296,yes,no,unknown,378,3,-1,0,unknown,0
506,52,single,primary,no,217,no,yes,cellular,193,6,-1,0,unknown,0
507,42,divorced,tertiary,no,360,yes,no,unknown,110,5,-1,0,unknown,0
508,41,single,secondary,no,428,yes,no,cellular,92,1,-1,0,unknown,0
509,30,single,secondary,no,315,no,no,cellular,1407,1,-1,0,unknown,1
510,38,married,secondary,no,121,yes,yes,cellular,168,1,212,2,failure,0
511,32,married,tertiary,no,820,yes,no,cellular,738,3,-1,0,unknown,0
512,52,married,secondary,no,195,yes,no,cellular,220,1,63,5,failure,1
513,48,divorced,tertiary,no,108,yes,no,unknown,89,2,-1,0,unknown,0
514,36,married,tertiary,no,-381,yes,no,cellular,30,29,-1,0,unknown,0
515,45,divorced,primary,no,757,no,no,cellular,103,1,325,4,failure,0
516,34,married,tertiary,no,691,yes,yes,unknown,70,1,-1,0,unknown,0
517,36,married,primary,no,1925,yes,no,cellular,904,2,-1,0,unknown,1
518,34,married,tertiary,no,902,yes,no,cellular,159,1,367,2,other,0
519,61,married,secondary,no,5207,no,no,cellular,336,1,81,2,other,0
520,54,married,secondary,no,0,no,no,unknown,220,1,-1,0,unknown,0
521,50,married,secondary,no,665,no,no,telephone,238,1,-1,0,unknown,0
522,43,divorced,secondary,no,738,yes,no,cellular,585,4,191,4,failure,0
523,47,married,primary,no,233,no,no,cellular,293,3,-1,0,unknown,0
524,45,married,secondary,no,-839,yes,no,unknown,68,1,-1,0,unknown,0
525,57,married,primary,no,5799,no,no,unknown,97,1,-1,0,unknown,0
526,27,married,secondary,no,1033,yes,no,unknown,1713,1,-1,0,unknown,0
527,49,divorced,secondary,no,66,no,no,cellular,218,3,-1,0,unknown,0
528,43,married,primary,no,2567,yes,no,cellular,109,1,360,2,failure,0
529,40,married,tertiary,no,1584,yes,no,telephone,661,1,-1,0,unknown,0
530,32,single,secondary,no,182,yes,no,cellular,145,1,-1,0,unknown,0
531,58,married,primary,no,76,yes,no,telephone,54,4,-1,0,unknown,0
532,34,single,secondary,no,663,yes,no,cellular,111,1,-1,0,unknown,0
533,46,divorced,secondary,no,3455,yes,no,unknown,566,2,-1,0,unknown,0
534,29,married,secondary,no,15,no,no,cellular,136,1,-1,0,unknown,0
535,52,married,primary,no,1054,no,no,cellular,273,1,-1,0,unknown,0
536,45,married,tertiary,no,1529,no,no,cellular,160,1,-1,0,unknown,0
537,26,single,secondary,no,63,no,no,cellular,76,4,-1,0,unknown,0
538,40,married,tertiary,no,0,no,no,cellular,44,1,-1,0,unknown,0
539,41,married,secondary,no,920,yes,yes,unknown,239,1,-1,0,unknown,0
540,47,single,secondary,no,3696,no,no,cellular,250,2,181,4,success,1
541,27,single,unknown,no,59,no,no,cellular,792,4,-1,0,unknown,0
542,27,married,secondary,no,0,yes,no,cellular,198,13,-1,0,unknown,0
543,48,married,secondary,no,157,yes,no,unknown,73,1,-1,0,unknown,0
544,49,married,secondary,no,2465,no,no,cellular,157,3,-1,0,unknown,0
545,35,married,primary,no,0,yes,no,cellular,90,6,-1,0,unknown,0
546,47,married,secondary,yes,2,no,no,cellular,236,2,-1,0,unknown,0
547,54,married,tertiary,no,0,no,no,cellular,118,5,-1,0,unknown,0
548,39,single,tertiary,no,12437,no,no,telephone,40,1,-1,0,unknown,0
549,28,single,secondary,no,378,yes,no,cellular,346,1,-1,0,unknown,0
550,54,married,primary,no,211,no,no,unknown,200,2,-1,0,unknown,0
551,34,married,secondary,no,-228,yes,no,cellular,187,3,332,3,other,0
552,63,married,secondary,no,2747,no,no,cellular,113,1,80,1,failure,0
553,42,married,tertiary,no,1932,yes,no,unknown,192,32,-1,0,unknown,0
554,43,single,secondary,no,11269,no,no,unknown,92,1,-1,0,unknown,0
555,37,married,secondary,no,1314,yes,no,cellular,682,2,85,7,success,0
556,55,married,primary,no,2275,no,no,cellular,139,9,-1,0,unknown,0
557,43,single,tertiary,no,1304,no,no,cellular,501,2,-1,0,unknown,1
558,41,married,secondary,yes,720,no,yes,cellular,651,1,-1,0,unknown,1
559,47,divorced,secondary,no,2914,yes,no,cellular,405,13,-1,0,unknown,0
560,34,married,secondary,no,1464,yes,no,unknown,350,1,-1,0,unknown,0
561,28,single,secondary,no,11555,no,no,cellular,125,2,-1,0,unknown,0
562,36,married,secondary,no,-302,yes,no,cellular,36,2,-1,0,unknown,0
563,50,married,secondary,no,2497,yes,no,cellular,35,1,176,1,failure,0
564,35,married,secondary,no,-339,yes,no,unknown,389,2,-1,0,unknown,0
565,40,married,secondary,no,56,yes,yes,cellular,194,1,247,1,failure,0
566,26,single,tertiary,no,211,no,no,cellular,168,3,-1,0,unknown,0
567,36,divorced,tertiary,no,3611,yes,no,unknown,347,3,-1,0,unknown,0
568,59,married,primary,no,0,no,no,cellular,3025,2,-1,0,unknown,0
569,28,single,secondary,no,459,no,no,cellular,83,13,-1,0,unknown,0
570,46,married,unknown,no,242,yes,no,unknown,332,2,-1,0,unknown,0
571,50,married,secondary,no,1138,no,no,cellular,219,10,-1,0,unknown,0
572,53,married,tertiary,no,1319,yes,no,cellular,427,1,150,1,failure,0
573,81,married,secondary,no,1,no,no,cellular,65,5,-1,0,unknown,0
574,35,divorced,secondary,no,67,yes,no,cellular,192,2,-1,0,unknown,0
575,58,married,unknown,no,937,no,no,cellular,155,1,-1,0,unknown,0
576,44,married,secondary,no,0,yes,yes,cellular,161,1,-1,0,unknown,0
577,38,married,tertiary,no,-558,yes,no,cellular,533,1,-1,0,unknown,0
578,49,married,secondary,no,171,no,no,cellular,19,3,175,2,other,0
579,33,single,tertiary,no,696,no,yes,cellular,193,1,176,8,failure,0
580,29,married,tertiary,no,361,yes,yes,cellular,819,3,-1,0,unknown,0
581,28,single,secondary,no,227,no,no,cellular,278,1,-1,0,unknown,1
582,31,married,secondary,no,236,yes,yes,telephone,211,3,-1,0,unknown,0
583,33,single,tertiary,no,-53,no,no,cellular,617,2,-1,0,unknown,0
584,52,married,secondary,no,192,yes,no,cellular,61,2,-1,0,unknown,0
585,43,divorced,tertiary,no,38,yes,no,cellular,197,6,-1,0,unknown,0
586,32,single,secondary,no,518,yes,no,cellular,34,7,-1,0,unknown,0
587,36,married,tertiary,no,16,yes,yes,cellular,95,4,-1,0,unknown,0
588,41,married,secondary,no,-256,yes,no,unknown,147,2,-1,0,unknown,0
589,43,married,secondary,no,105,no,yes,cellular,668,2,-1,0,unknown,0
590,45,married,tertiary,no,334,no,no,unknown,87,2,-1,0,unknown,0
591,39,married,secondary,no,1048,no,yes,cellular,405,1,-1,0,unknown,0
592,41,married,secondary,no,108,yes,yes,unknown,83,7,-1,0,unknown,0
593,31,married,secondary,no,660,no,no,cellular,115,1,-1,0,unknown,0
594,37,single,tertiary,yes,0,yes,no,cellular,108,1,-1,0,unknown,0
595,28,married,unknown,no,1034,no,no,cellular,113,1,-1,0,unknown,0
596,47,married,primary,no,201,yes,no,cellular,58,2,382,1,failure,0
597,37,married,primary,no,189,no,no,cellular,148,4,-1,0,unknown,0
598,60,divorced,unknown,no,-49,yes,no,cellular,188,1,261,2,failure,0
599,43,divorced,secondary,no,1413,yes,no,telephone,75,3,-1,0,unknown,0
600,58,divorced,tertiary,no,264,yes,yes,cellular,523,3,-1,0,unknown,0
601,52,married,tertiary,no,54,yes,yes,telephone,103,1,-1,0,unknown,0
602,50,married,primary,no,12519,yes,no,cellular,146,2,147,4,success,0
603,32,single,secondary,no,2881,no,no,cellular,356,1,-1,0,unknown,1
604,42,married,primary,no,0,yes,no,cellular,71,1,-1,0,unknown,0
605,31,married,secondary,no,88,yes,yes,cellular,189,2,-1,0,unknown,0
606,28,married,secondary,no,1020,yes,no,unknown,251,1,-1,0,unknown,0
607,36,divorced,tertiary,no,119,no,no,cellular,127,8,-1,0,unknown,0
608,51,single,tertiary,no,1594,no,no,telephone,197,1,-1,0,unknown,0
609,46,married,tertiary,no,342,yes,yes,cellular,84,1,-1,0,unknown,0
610,50,single,secondary,no,72,no,no,unknown,141,2,-1,0,unknown,0
611,32,married,secondary,no,14,yes,no,unknown,171,1,-1,0,unknown,0
612,26,single,tertiary,no,81,no,no,cellular,262,3,-1,0,unknown,0
613,41,married,tertiary,no,231,no,no,cellular,352,2,-1,0,unknown,1
614,39,married,tertiary,no,1161,yes,no,cellular,236,1,336,1,failure,0
615,31,married,secondary,no,-45,yes,no,unknown,184,1,-1,0,unknown,0
616,28,single,tertiary,no,231,yes,yes,cellular,568,2,-1,0,unknown,0
617,31,single,secondary,no,36,no,no,cellular,105,2,-1,0,unknown,0
618,30,married,tertiary,no,1570,yes,no,cellular,260,1,-1,0,unknown,0
619,35,married,tertiary,no,7050,no,no,cellular,222,3,182,4,success,1
620,33,married,primary,no,3704,yes,no,unknown,447,2,-1,0,unknown,0
621,30,single,tertiary,no,6619,yes,no,cellular,239,8,-1,0,unknown,0
622,32,single,secondary,no,-84,yes,no,cellular,426,1,-1,0,unknown,0
623,40,single,tertiary,no,1509,no,no,cellular,333,1,58,3,failure,0
624,31,married,tertiary,no,1134,no,no,cellular,174,2,-1,0,unknown,0
625,36,married,secondary,no,146,yes,yes,unknown,284,2,-1,0,unknown,0
626,33,single,tertiary,no,9449,yes,no,cellular,428,1,-1,0,unknown,0
627,57,married,secondary,no,374,yes,yes,cellular,236,1,-1,0,unknown,0
628,45,married,secondary,no,88,no,no,cellular,150,2,-1,0,unknown,0
629,59,married,tertiary,no,2764,no,no,cellular,237,1,206,2,failure,0
630,30,single,tertiary,no,2,yes,yes,cellular,1031,8,-1,0,unknown,1
631,33,married,tertiary,no,8023,no,no,cellular,107,1,105,3,failure,0
632,52,married,secondary,no,289,yes,no,unknown,45,13,-1,0,unknown,0
633,83,married,secondary,no,0,no,no,cellular,140,10,-1,0,unknown,0
634,58,divorced,tertiary,no,1382,no,no,unknown,700,1,-1,0,unknown,1
635,33,divorced,tertiary,yes,280,no,yes,cellular,155,1,-1,0,unknown,0
636,41,divorced,primary,no,2195,yes,no,unknown,211,5,-1,0,unknown,0
637,31,married,secondary,no,33,no,no,cellular,165,4,-1,0,unknown,0
638,35,divorced,secondary,no,275,no,yes,cellular,144,5,-1,0,unknown,0
639,27,single,tertiary,no,703,yes,no,unknown,590,3,-1,0,unknown,1
640,57,divorced,unknown,no,887,no,no,unknown,43,8,-1,0,unknown,0
641,56,married,unknown,no,0,no,no,unknown,471,2,-1,0,unknown,0
642,53,single,secondary,no,1178,yes,no,unknown,295,2,-1,0,unknown,0
643,39,married,tertiary,no,2763,yes,no,unknown,526,2,-1,0,unknown,1
644,32,single,tertiary,no,890,yes,yes,cellular,27,10,-1,0,unknown,0
645,46,married,secondary,no,548,no,no,cellular,1181,4,-1,0,unknown,1
646,56,married,tertiary,no,272,no,no,cellular,103,2,-1,0,unknown,0
647,46,divorced,tertiary,no,6269,yes,no,telephone,249,3,112,2,failure,0
648,29,married,secondary,no,178,yes,no,cellular,231,4,-1,0,unknown,0
649,60,married,primary,no,252,yes,yes,cellular,123,2,147,3,failure,0
650,33,single,tertiary,no,23663,yes,no,cellular,199,2,146,2,failure,0
651,27,single,tertiary,no,81,no,no,cellular,197,1,199,3,failure,0
652,50,divorced,tertiary,no,59,yes,no,unknown,67,2,-1,0,unknown,0
653,45,married,secondary,no,1343,no,yes,cellular,220,1,-1,0,unknown,0
654,58,married,secondary,no,225,no,no,cellular,122,6,-1,0,unknown,0
655,59,married,primary,no,0,yes,no,unknown,104,7,-1,0,unknown,0
656,58,divorced,primary,no,2538,yes,no,cellular,307,6,-1,0,unknown,0
657,64,married,primary,no,43,no,no,cellular,117,1,91,1,success,0
658,47,married,secondary,no,57,no,no,cellular,253,1,342,1,success,0
659,40,married,tertiary,no,-117,yes,no,cellular,770,2,-1,0,unknown,0
660,36,divorced,secondary,no,666,yes,yes,cellular,190,1,133,1,other,0
661,28,single,tertiary,no,0,yes,no,cellular,767,5,-1,0,unknown,1
662,38,single,tertiary,no,25,yes,no,cellular,232,2,-1,0,unknown,1
663,53,married,primary,no,1034,yes,no,cellular,854,2,170,3,other,0
664,46,single,secondary,no,324,yes,no,unknown,293,6,-1,0,unknown,0
665,54,married,secondary,no,0,no,no,telephone,986,1,94,8,failure,0
